dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
SHORT,2023-05-30 08:00:00,1938.89,1955.73,1905.24,2023-05-30 12:00:00,1955.73,0.09,-154.87,-1.02,stop,0
SHORT,2023-06-15 00:00:00,1942.55,1975.64,1873.94,2023-06-27 12:00:00,1925.57,0.04,66.44,0.5,time,50
SHORT,2023-06-28 08:00:00,1915.25,1935.4,1874.92,2023-07-10 20:00:00,1925.61,0.08,-85.84,-0.53,time,50
LONG,2023-07-18 12:00:00,1961.71,1942.4,2000.33,2023-07-31 00:00:00,1959.58,0.08,-20.0,-0.13,time,50
SHORT,2023-08-01 16:00:00,1946.83,1976.37,1887.72,2023-08-14 04:00:00,1911.05,0.05,177.05,1.2,time,50
SHORT,2023-08-15 12:00:00,1904.28,1919.3,1874.26,2023-08-23 16:00:00,1919.3,0.1,-153.95,-1.02,stop,36
SHORT,2023-09-05 20:00:00,1927.3,1948.96,1883.97,2023-09-18 08:00:00,1928.19,0.07,-8.82,-0.06,time,50
LONG,2023-09-18 20:00:00,1931.06,1907.62,1978.0,2023-09-26 12:00:00,1907.62,0.06,-142.85,-1.02,stop,33
SHORT,2023-09-29 20:00:00,1853.61,1883.95,1793.17,2023-10-12 08:00:00,1878.9,0.05,-128.3,-0.85,time,50
LONG,2023-10-16 20:00:00,1921.92,1866.51,2032.7,2023-10-27 08:00:00,1989.52,0.02,134.46,1.21,time,50
LONG,2023-10-27 08:00:00,1989.52,1958.07,2052.3,2023-11-07 12:00:00,1958.07,0.05,-159.1,-1.01,stop,42
LONG,2023-11-15 00:00:00,1962.79,1927.73,2034.01,2023-11-27 12:00:00,2013.39,0.04,200.92,1.43,time,50
LONG,2023-11-28 00:00:00,2013.84,1988.59,2065.35,2023-12-01 16:00:00,2065.35,0.06,306.87,2.03,target,21
LONG,2023-12-01 20:00:00,2067.27,2026.13,2149.57,2023-12-04 16:00:00,2026.13,0.03,-124.52,-1.01,stop,4
LONG,2023-12-20 08:00:00,2041.23,2015.85,2091.93,2024-01-03 20:00:00,2033.23,0.06,-50.22,-0.33,time,50
SHORT,2024-01-11 20:00:00,2014.42,2051.01,1941.33,2024-01-12 12:00:00,2051.01,0.04,-147.85,-1.01,stop,3
