dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
SHORT,2017-11-14 10:30:00,1271.67,1277.24,1260.52,2017-11-14 17:00:00,1277.24,0.09,-53.49,-1.07,stop,12
LONG,2017-11-20 15:00:00,1292.65,1289.71,1298.53,2017-11-20 15:30:00,1289.71,0.18,-59.58,-1.13,stop,0
LONG,2017-11-21 17:00:00,1282.58,1275.99,1295.76,2017-11-23 11:30:00,1289.26,0.08,50.48,0.96,time,80
LONG,2017-11-23 13:00:00,1291.79,1287.77,1299.82,2017-11-24 13:00:00,1287.77,0.13,-57.03,-1.09,stop,37
LONG,2017-11-27 04:00:00,1288.97,1286.24,1294.44,2017-11-27 12:00:00,1294.44,0.19,96.83,1.86,target,15
LONG,2017-11-27 18:30:00,1296.98,1291.48,1307.88,2017-11-28 16:30:00,1291.48,0.09,-52.8,-1.07,stop,41
SHORT,2017-11-30 08:30:00,1282.68,1285.53,1276.97,2017-11-30 15:30:00,1276.97,0.18,96.08,1.87,target,13
SHORT,2017-12-01 16:00:00,1272.82,1276.83,1264.81,2017-12-01 18:00:00,1276.83,0.13,-56.88,-1.09,stop,3
SHORT,2017-12-04 11:30:00,1273.59,1275.65,1269.47,2017-12-04 16:00:00,1275.65,0.26,-63.13,-1.18,stop,8
SHORT,2017-12-05 15:00:00,1273.78,1276.81,1267.56,2017-12-05 16:00:00,1267.56,0.17,99.44,1.93,target,1
SHORT,2017-12-06 14:30:00,1265.59,1269.49,1257.78,2017-12-07 08:30:00,1257.78,0.13,96.66,1.91,target,33
SHORT,2017-12-08 10:30:00,1247.15,1249.86,1241.73,2017-12-08 15:30:00,1249.86,0.2,-61.58,-1.14,stop,9
SHORT,2017-12-11 03:00:00,1247.27,1249.39,1242.9,2017-12-11 07:30:00,1249.39,0.25,-62.32,-1.17,stop,8
SHORT,2017-12-11 16:00:00,1247.28,1251.77,1238.3,2017-12-12 17:30:00,1238.3,0.12,103.38,1.92,target,48
SHORT,2017-12-13 10:00:00,1241.68,1244.25,1236.54,2017-12-13 15:30:00,1244.25,0.21,-61.75,-1.14,stop,10
LONG,2017-12-14 03:30:00,1257.65,1252.01,1268.93,2017-12-14 16:30:00,1252.01,0.09,-54.09,-1.07,stop,25
LONG,2017-12-18 10:00:00,1257.05,1253.15,1264.91,2017-12-19 14:00:00,1264.91,0.13,97.35,1.92,target,53
LONG,2017-12-20 20:00:00,1266.57,1261.53,1276.46,2017-12-22 14:30:00,1268.81,0.1,18.7,0.37,time,80
LONG,2017-12-27 07:30:00,1282.5,1281.26,1284.98,2017-12-27 10:30:00,1284.98,0.44,92.71,1.7,target,5
LONG,2017-12-27 18:00:00,1286.23,1283.39,1291.93,2017-12-28 07:30:00,1291.93,0.19,101.35,1.88,target,24
LONG,2017-12-28 16:30:00,1294.03,1289.93,1302.2,2017-12-29 16:00:00,1302.2,0.13,101.38,1.9,target,44
LONG,2018-01-03 15:30:00,1315.14,1312.78,1319.71,2018-01-03 21:00:00,1312.78,0.24,-65.54,-1.16,stop,10
LONG,2018-01-05 16:00:00,1320.67,1315.57,1330.99,2018-01-05 16:30:00,1315.57,0.11,-60.18,-1.07,stop,0
LONG,2018-01-05 17:30:00,1319.53,1314.51,1329.56,2018-01-09 10:30:00,1314.51,0.11,-59.26,-1.07,stop,77
SHORT,2018-01-11 10:00:00,1316.63,1319.9,1310.09,2018-01-11 12:30:00,1319.9,0.17,-61.85,-1.11,stop,4
LONG,2018-01-12 11:30:00,1331.34,1326.99,1340.06,2018-01-12 15:30:00,1326.99,0.12,-56.59,-1.09,stop,7
LONG,2018-01-12 20:30:00,1334.27,1324.93,1352.95,2018-01-16 19:00:00,1334.77,0.05,0.65,0.01,time,80
LONG,2018-01-17 20:30:00,1338.79,1332.46,1351.46,2018-01-17 21:30:00,1332.46,0.08,-53.64,-1.06,stop,1
SHORT,2018-01-18 22:30:00,1325.67,1333.65,1309.68,2018-01-19 09:30:00,1333.65,0.06,-50.11,-1.05,stop,19
LONG,2018-01-22 11:00:00,1332.09,1329.59,1337.08,2018-01-23 03:30:00,1337.08,0.21,97.11,1.85,target,30
LONG,2018-01-23 21:30:00,1339.45,1335.27,1347.75,2018-01-24 10:30:00,1347.75,0.13,103.14,1.9,target,23
SHORT,2018-01-30 18:00:00,1341.42,1348.73,1326.83,2018-02-01 12:30:00,1340.04,0.07,7.07,0.14,time,80
SHORT,2018-02-06 15:00:00,1335.79,1345.34,1316.51,2018-02-07 19:30:00,1316.51,0.05,94.56,1.98,target,54
SHORT,2018-02-09 17:30:00,1311.95,1318.71,1298.49,2018-02-09 18:30:00,1318.71,0.08,-57.03,-1.05,stop,1
LONG,2018-02-12 18:30:00,1324.57,1319.45,1334.84,2018-02-14 04:30:00,1334.84,0.1,99.0,1.93,target,63
LONG,2018-02-14 16:30:00,1333.02,1326.04,1347.01,2018-02-14 17:30:00,1347.01,0.08,108.99,1.95,target,1
LONG,2018-02-15 22:00:00,1354.86,1347.93,1368.72,2018-02-16 20:30:00,1347.93,0.08,-58.41,-1.05,stop,42
SHORT,2018-02-19 08:00:00,1346.44,1349.79,1340.1,2018-02-20 05:30:00,1340.1,0.17,101.5,1.78,target,32
SHORT,2018-02-20 18:30:00,1331.98,1343.78,1308.56,2018-02-22 13:00:00,1323.58,0.04,32.12,0.68,time,80
SHORT,2018-02-23 03:30:00,1329.42,1332.6,1323.09,2018-02-26 03:30:00,1332.6,0.18,-63.89,-1.12,stop,45
SHORT,2018-02-28 02:30:00,1316.72,1319.52,1311.09,2018-02-28 11:30:00,1319.52,0.2,-63.37,-1.13,stop,17
SHORT,2018-02-28 17:00:00,1318.1,1323.06,1308.15,2018-03-01 14:00:00,1308.15,0.11,105.43,1.93,target,39
LONG,2018-03-05 02:30:00,1323.84,1319.31,1332.86,2018-03-05 19:00:00,1319.31,0.13,-63.66,-1.08,stop,32
LONG,2018-03-06 12:30:00,1324.91,1320.15,1334.45,2018-03-06 17:00:00,1334.45,0.12,110.09,1.93,target,8
SHORT,2018-03-09 03:00:00,1318.44,1323.13,1309.12,2018-03-09 17:00:00,1323.13,0.12,-60.73,-1.08,stop,27
SHORT,2018-03-12 10:30:00,1320.64,1324.54,1312.88,2018-03-13 01:00:00,1324.54,0.15,-64.0,-1.09,stop,24
LONG,2018-03-14 04:30:00,1328.35,1324.46,1336.13,2018-03-14 10:00:00,1324.46,0.14,-59.67,-1.1,stop,10
SHORT,2018-03-19 08:00:00,1309.86,1312.65,1304.34,2018-03-19 12:00:00,1312.65,0.2,-63.22,-1.13,stop,7
SHORT,2018-03-20 10:30:00,1314.25,1317.23,1308.11,2018-03-20 16:00:00,1308.11,0.19,109.64,1.94,target,10
LONG,2018-03-22 09:30:00,1331.4,1327.13,1339.94,2018-03-22 17:30:00,1327.13,0.13,-60.33,-1.09,stop,15
LONG,2018-03-23 01:30:00,1332.44,1325.54,1346.3,2018-03-23 14:00:00,1346.3,0.08,107.92,1.96,target,24
LONG,2018-03-26 02:00:00,1350.13,1344.91,1360.57,2018-03-26 08:30:00,1344.91,0.11,-61.5,-1.07,stop,12
LONG,2018-03-26 16:30:00,1350.32,1345.09,1360.79,2018-03-27 14:00:00,1345.09,0.11,-61.63,-1.07,stop,40
SHORT,2018-03-28 09:00:00,1341.9,1346.3,1333.32,2018-03-28 15:30:00,1333.32,0.13,106.78,1.87,target,12
SHORT,2018-03-29 09:30:00,1325.44,1328.66,1319.04,2018-04-02 04:00:00,1328.66,0.18,-64.55,-1.12,stop,34
LONG,2018-04-02 10:00:00,1330.44,1328.04,1335.24,2018-04-02 15:00:00,1335.24,0.24,106.39,1.85,target,9
SHORT,2018-04-05 16:00:00,1325.46,1330.31,1315.75,2018-04-06 02:00:00,1330.31,0.12,-62.67,-1.08,stop,17
SHORT,2018-04-06 10:00:00,1324.71,1333.17,1307.84,2018-04-06 16:00:00,1333.17,0.06,-53.01,-1.04,stop,11
SHORT,2018-04-09 04:30:00,1330.77,1334.66,1323.02,2018-04-09 19:30:00,1334.66,0.14,-59.63,-1.1,stop,29
LONG,2018-04-13 12:00:00,1341.05,1338.32,1346.72,2018-04-13 14:00:00,1338.32,0.2,-61.97,-1.14,stop,3
LONG,2018-04-13 17:00:00,1343.7,1334.88,1361.51,2018-04-17 11:30:00,1341.86,0.06,-13.26,-0.25,time,80
LONG,2018-04-17 18:30:00,1343.9,1338.91,1353.92,2018-04-18 16:00:00,1353.92,0.11,106.1,1.93,target,40
LONG,2018-04-20 09:30:00,1343.59,1341.3,1348.2,2018-04-20 10:30:00,1341.3,0.25,-66.51,-1.16,stop,1
SHORT,2018-04-23 10:30:00,1332.27,1335.39,1326.1,2018-04-23 15:00:00,1326.1,0.18,104.47,1.86,target,8
SHORT,2018-04-24 04:30:00,1323.78,1326.68,1317.95,2018-04-24 05:00:00,1326.68,0.19,-62.09,-1.13,stop,0
SHORT,2018-04-24 10:00:00,1324.83,1328.97,1316.57,2018-04-24 16:30:00,1328.97,0.13,-58.68,-1.09,stop,12
SHORT,2018-04-26 12:00:00,1322.34,1325.78,1315.43,2018-04-26 18:30:00,1315.43,0.16,104.7,1.9,target,12
SHORT,2018-04-30 17:30:00,1313.99,1317.17,1307.62,2018-04-30 19:00:00,1317.17,0.18,-63.98,-1.12,stop,2
SHORT,2018-05-01 16:30:00,1307.0,1310.71,1299.58,2018-05-02 06:30:00,1310.71,0.15,-61.23,-1.1,stop,25
LONG,2018-05-04 20:30:00,1314.19,1307.69,1327.04,2018-05-08 15:00:00,1311.11,0.08,-27.6,-0.53,time,80
LONG,2018-05-11 04:00:00,1321.93,1319.52,1326.68,2018-05-11 05:00:00,1319.52,0.23,-63.87,-1.15,stop,1
LONG,2018-05-11 11:00:00,1321.61,1318.5,1327.8,2018-05-11 21:30:00,1318.5,0.17,-59.16,-1.12,stop,20
SHORT,2018-05-15 07:30:00,1312.46,1315.03,1307.35,2018-05-15 14:00:00,1307.35,0.21,99.44,1.84,target,12
SHORT,2018-05-16 12:00:00,1293.06,1295.69,1288.01,2018-05-16 14:30:00,1288.01,0.21,98.35,1.78,target,4
SHORT,2018-05-18 11:30:00,1288.59,1290.22,1285.39,2018-05-18 16:30:00,1290.22,0.34,-68.06,-1.23,stop,9
