dir,entry_time,entry,stop,target,exit_time,exit,lots,pnl,R,reason,bars
LONG,2019-05-27 05:00:00,1287.22,1280.27,1301.12,2019-05-28 15:00:00,1280.27,0.11,-80.5,-1.05,stop,28
SHORT,2019-05-30 05:00:00,1278.25,1286.08,1262.56,2019-05-30 18:00:00,1286.08,0.09,-73.81,-1.05,stop,12
LONG,2019-06-04 11:00:00,1328.39,1321.83,1341.52,2019-06-04 15:00:00,1321.83,0.11,-76.27,-1.06,stop,3
LONG,2019-06-07 16:00:00,1341.04,1330.37,1362.38,2019-06-10 04:00:00,1330.37,0.07,-77.27,-1.03,stop,10
SHORT,2019-06-11 10:00:00,1325.16,1330.46,1314.57,2019-06-12 05:00:00,1330.46,0.14,-79.34,-1.07,stop,17
LONG,2019-06-13 19:00:00,1339.06,1333.01,1351.17,2019-06-14 09:00:00,1351.17,0.12,140.88,1.94,target,12
LONG,2019-06-17 07:00:00,1342.19,1335.19,1356.2,2019-06-17 10:00:00,1335.19,0.1,-73.74,-1.05,stop,2
LONG,2019-06-19 22:00:00,1352.14,1340.38,1375.42,2019-06-20 04:00:00,1375.42,0.06,137.47,1.95,target,4
LONG,2019-06-24 19:00:00,1413.73,1399.33,1442.53,2019-06-27 15:00:00,1399.33,0.05,-73.84,-1.03,stop,64
LONG,2019-07-05 02:00:00,1422.98,1410.86,1447.25,2019-07-05 14:00:00,1410.86,0.06,-74.94,-1.03,stop,11
LONG,2019-07-12 21:00:00,1412.67,1401.99,1434.02,2019-07-16 21:00:00,1401.99,0.06,-66.28,-1.03,stop,45
LONG,2019-07-18 19:00:00,1428.71,1416.72,1452.62,2019-07-19 01:00:00,1452.62,0.06,141.26,1.96,target,4
LONG,2019-07-19 17:00:00,1440.57,1432.25,1458.15,2019-07-19 18:00:00,1432.25,0.09,-78.25,-1.04,stop,0
SHORT,2019-07-25 17:00:00,1416.78,1434.61,1380.94,2019-07-31 06:00:00,1428.29,0.04,-47.52,-0.67,time,80
LONG,2019-08-08 22:00:00,1506.97,1488.15,1544.68,2019-08-12 10:00:00,1488.15,0.03,-57.58,-1.02,stop,33
LONG,2019-08-12 12:00:00,1502.76,1488.53,1531.23,2019-08-13 12:00:00,1531.23,0.05,140.5,1.97,target,22
SHORT,2019-08-21 10:00:00,1499.6,1508.84,1481.12,2019-08-23 17:00:00,1508.84,0.08,-76.89,-1.04,stop,52
LONG,2019-08-27 18:00:00,1538.14,1527.2,1560.0,2019-08-29 19:00:00,1527.2,0.06,-67.88,-1.03,stop,46
SHORT,2019-08-30 20:00:00,1522.94,1534.08,1500.74,2019-09-03 15:00:00,1534.08,0.06,-69.08,-1.03,stop,36
